s,ell,m,n,branch_id,chi_grid_family,chi_grid_index,chi_numerator,chi_denominator,chi_float,chi_float_hex,omega_re_M,omega_im_M,angular_A_re,angular_A_im,root_solver_success,optimizer_residual_abs,continued_fraction_error,continued_fraction_terms,angular_padding,angular_refinement_padding,angular_refinement_abs,repeat_polish_delta_abs,branch_seed_delta_abs,branch_seed_optimizer_residual_abs,continuation_step_maximum,nearest_overtone_separation_abs,reference_member,reference_row,reference_abs_delta_omega_M,reference_abs_delta_A
-2,3,3,0,schwarzschild-overtone-continuation,ell23-uniform-40,31,589,780,0.7551282051282051,0x1.82a02a02a02a0p-1,0.8833277213167229,-0.08003360541433456,8.43030247487195,0.16539798833310076,true,4.752584546195956e-14,4.673848563465896e-16,1000,20,24,1.7805499213370518e-14,0.0,0.0,2.508003641940748e-13,0.004,,,,,
-2,3,3,0,schwarzschild-overtone-continuation,ell23-uniform-40,32,152,195,0.7794871794871795,0x1.8f18f18f18f19p-1,0.9034166252040576,-0.0784862442492752,8.327789782028113,0.17020548277636857,true,4.197303828097829e-14,4.518280359883027e-16,1000,20,24,3.907988989231917e-14,8.252325904466732e-16,3.075863823189814e-15,5.4532749090877066e-14,0.004,,,,,
-2,3,3,0,schwarzschild-overtone-continuation,ell23-uniform-40,33,209,260,0.8038461538461539,0x1.9b91b91b91b92p-1,0.9255271653586772,-0.07669357234953107,8.21619804160124,0.17453681165012538,true,1.52371790423247e-14,1.249000902703301e-16,1000,20,24,4.2633865168361265e-14,0.0,0.0,1.3748775300415738e-13,0.004,,,,,
-2,3,3,0,schwarzschild-overtone-continuation,ell23-uniform-40,34,323,390,0.8282051282051283,0x1.a80a80a80a80bp-1,0.9501136353241136,-0.07459123478775724,8.09360574401457,0.1781986574736976,true,1.2506158499383801e-14,4.90457592513324e-16,1000,20,24,7.122969777763861e-15,0.0,1.5305885091534674e-15,1.0245018722773738e-13,0.004,,,,,
-2,3,3,0,schwarzschild-overtone-continuation,ell23-uniform-40,35,133,156,0.8525641025641025,0x1.b483483483483p-1,0.977810252565439,-0.07208720057035498,7.957352433001885,0.18090459752949006,true,1.0240758804519534e-13,9.71445146547012e-17,1000,20,24,8.88334531093441e-15,0.0,0.0,6.240028732109762e-14,0.004,,,,,
-2,3,3,0,schwarzschild-overtone-continuation,ell23-uniform-40,36,57,65,0.8769230769230769,0x1.c0fc0fc0fc0fcp-1,1.0095452045916948,-0.06904334794278148,7.803578224692339,0.18220993908382488,true,3.334446316242549e-14,4.3134309973611425e-16,1000,20,24,1.422396751169702e-14,7.153457808806092e-16,2.518311877800827e-15,6.110716341653656e-14,0.004,,,,,
-2,3,3,0,schwarzschild-overtone-continuation,ell23-uniform-40,37,703,780,0.9012820512820513,0x1.cd74d74d74d75p-1,1.0467664030837436,-0.06523845732404626,7.62631734716274,0.18137887785971255,true,1.7098332106101898e-13,4.577566798522237e-16,1000,20,24,1.0665222138308497e-14,3.6566061640417864e-15,3.767429615951785e-15,6.935509118580767e-14,0.004,,,,,
-2,3,3,0,schwarzschild-overtone-continuation,ell23-uniform-40,38,361,390,0.9256410256410257,0x1.d9ed9ed9ed9eep-1,1.0919491595841702,-0.06028370022288681,7.415471696666453,0.17707685952496466,true,7.19643789855505e-14,4.500261889206786e-16,1000,20,24,8.888027007547732e-15,0.0,0.0,7.274291058792477e-14,0.004,,,,,
-2,3,3,0,schwarzschild-overtone-continuation,ell23-uniform-40,39,19,20,0.95,0x1.e666666666666p-1,1.1499828843940358,-0.05338811774077165,7.151310873805905,0.1665049871670703,true,4.8324681048994793e-14,6.938893903907228e-18,1000,20,24,4.086842396680879e-14,0.0,2.0080276591266683e-15,1.0110932197276359e-13,0.004,,KerrQNMEFs-2/l3/s-2l3m3n0.dat,1131,2.017596014742662e-15,3.0724306447204586e-14
-2,3,3,0,schwarzschild-overtone-continuation,ell23-supplemental-high,40,97,100,0.97,0x1.f0a3d70a3d70ap-1,1.2154694321795199,-0.04490457246886849,6.861725673357514,0.14814928436378924,true,1.3370261515454733e-13,3.424925848472271e-16,1000,20,24,2.1317745695488088e-14,2.231358832747098e-15,3.759990624724689e-15,3.750659396536144e-13,0.004,,KerrQNMEFs-2/l3/s-2l3m3n0.dat,1331,2.4289796087831753e-15,1.392710510332737e-14
-2,3,3,0,schwarzschild-overtone-continuation,ell23-supplemental-high,41,49,50,0.98,0x1.f5c28f5c28f5cp-1,1.2602290432751875,-0.038688098811843215,6.668704588404903,0.13190888540461207,true,1.9905853003570774e-13,3.9094063251250767e-16,1000,20,24,8.882174501207515e-15,0.0,0.0,1.1230333950166075e-13,0.004,,KerrQNMEFs-2/l3/s-2l3m3n0.dat,1431,8.899114524108741e-16,1.3322676295501878e-14
-2,3,3,0,schwarzschild-overtone-continuation,ell23-supplemental-high,42,99,100,0.99,0x1.fae147ae147aep-1,1.3230831156288563,-0.02940266802966483,6.404022253055091,0.10434610414398032,true,1.978131520564009e-14,7.805638826957435e-16,1000,20,24,5.3308772155622094e-15,0.0,3.259714817153988e-15,1.2802158083612068e-13,0.004,,KerrQNMEFs-2/l3/s-2l3m3n0.dat,1531,1.6599228030242103e-15,5.564992910933597e-15
-2,3,3,0,schwarzschild-overtone-continuation,ell23-supplemental-high,43,199,200,0.995,0x1.fd70a3d70a3d7p-1,1.3709441509616622,-0.021910688161241622,6.207234557498175,0.07984289148828436,true,2.1373780178560468e-13,2.1479771700422405e-16,1000,20,24,1.2442425513123379e-14,0.0,1.8452761694870047e-15,2.8013883967125974e-13,0.004,,KerrQNMEFs-2/l3/s-2l3m3n0.dat,1581,1.3164345453566023e-15,1.0024960814037476e-14
-2,3,3,0,schwarzschild-overtone-continuation,ell23-supplemental-high,44,997,1000,0.997,0x1.fe76c8b439581p-1,1.398286298546871,-0.017472536866401985,6.096585379115853,0.06455282541382036,true,2.009419198471513e-13,4.446614354553279e-16,1000,20,24,2.4869011240201147e-14,1.2004286453759505e-15,2.6229018956769323e-15,4.693192078253369e-14,0.004,,KerrQNMEFs-2/l3/s-2l3m3n0.dat,1601,1.1796119636642288e-15,2.8806182687106834e-14
-2,3,3,0,schwarzschild-overtone-continuation,ell23-supplemental-high,45,999,1000,0.999,0x1.ff7ced916872bp-1,1.4397480746542428,-0.010529908101652432,5.931173534820553,0.03965794114172278,true,1.5759403926788636e-13,4.47545209131181e-16,1000,20,24,2.3094657108056668e-14,0.0,1.8127860323957634e-15,1.707010774289144e-13,0.004,,KerrQNMEFs-2/l3/s-2l3m3n0.dat,1711,1.402004328917627e-15,2.8932455156803506e-14
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,0,0,1,0.0,0x0.0p+0,0.5826438030332979,-0.2812981134350457,10.0,0.0,true,6.419048000440291e-14,4.454424009010536e-16,1000,20,24,0.0,0.0,1.7667900989825679e-15,4.297581406266429e-14,0.004,0.18934181111698598,KerrQNMEFs-2/l3/s-2l3m3n1.dat,1,2.277987190955421e-15,0.0
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,1,19,780,0.02435897435897436,0x1.8f18f18f18f19p-6,0.587929264405554,-0.2810730832286967,9.971278133859215,0.013791552179436544,true,6.146586117780935e-14,7.09024586127786e-16,1000,20,24,7.105468862094198e-15,0.0,1.4130832128153975e-15,7.653939049533605e-14,0.004,0.18914307986521217,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,2,19,390,0.04871794871794872,0x1.8f18f18f18f19p-5,0.5933524175070611,-0.2808206021142844,9.941861559339374,0.027759073141052686,true,9.457015014113553e-14,9.020562075079397e-17,1000,20,24,3.552822097363439e-15,0.0,2.673771110915334e-15,3.422844773211752e-13,0.004,0.18892592049732695,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,3,19,260,0.07307692307692308,0x1.2b52b52b52b53p-4,0.5989199933707622,-0.28053888685399037,9.911716468491205,0.04190458337522929,true,3.0080578579190727e-13,3.5388358909926865e-16,1000,20,24,4.26328374540276e-14,0.0,0.0,4.0906860001716964e-13,0.004,0.1886891510458227,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,4,19,195,0.09743589743589744,0x1.8f18f18f18f19p-4,0.6046392279072075,-0.2802259985679456,9.88080659401539,0.056229978852083404,true,9.077252973798553e-14,4.440892098500626e-16,1000,20,24,3.552822097363439e-15,0.0,9.415974202165982e-15,3.9527532145199605e-13,0.004,0.18843148620200784,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,5,19,156,0.12179487179487179,0x1.f2df2df2df2dfp-4,0.6105179141316407,-0.27987982508394715,9.849092963364441,0.0707370001733467,true,1.073263571450984e-13,6.335327934766281e-16,1000,20,24,7.109817020454388e-15,0.0,0.0,7.017487801662887e-14,0.004,0.1881515255887543,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,6,19,130,0.14615384615384616,0x1.2b52b52b52b53p-3,0.6165644613599247,-0.27949806077187883,9.816533620885691,0.08542719598844714,true,5.3854400208818836e-14,7.747050528553898e-16,1000,20,24,1.7763915335309635e-14,0.0,0.0,1.2433090191929323e-13,0.004,0.18784774036290935,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,7,133,780,0.17051282051282052,0x1.5d35d35d35d36p-3,0.622787962525244,-0.2790781834241181,9.783083312829817,0.10030187953308856,true,3.2874601748960947e-14,8.142194023153073e-16,1000,20,24,2.1316571191421636e-14,0.0,0.0,6.984070583984544e-14,0.004,0.1875184578561032,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,8,38,195,0.19487179487179487,0x1.8f18f18f18f19p-3,0.6291982709973659,-0.27861742765220915,9.748693129035855,0.11536207689110331,true,5.5068852674591605e-14,4.652682298944613e-16,1000,20,24,1.0658285595710818e-14,0.0,2.494915946531976e-15,9.140581525494995e-14,0.004,0.1871618439021919,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,9,57,260,0.21923076923076923,0x1.c0fc0fc0fc0fcp-3,0.6358060885693577,-0.27811275415641235,9.71331009385421,0.13060846525639203,true,2.670449884045373e-14,3.469446951953614e-17,1000,20,24,4.2640694886565705e-14,0.0,0.0,2.6749104478576947e-13,0.004,0.18677588242427337,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,10,19,78,0.24358974358974358,0x1.f2df2df2df2dfp-3,0.6426230666290697,-0.2775608140828085,9.67687669732042,0.1460412990619981,true,2.405672690622109e-13,1.5265566588595902e-16,1000,20,24,1.4211830463658726e-14,0.0,0.0,3.13000757162198e-13,0.004,0.1863583517598088,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,11,209,780,0.26794871794871794,0x1.1261261261261p-2,0.6496619229726822,-0.2769579075036937,9.639330355660533,0.16166032132173447,true,2.1887652027660055e-13,4.3021142204224816e-16,1000,20,24,2.4869057705936192e-14,0.0,0.0,2.3034192839902403e-13,0.004,0.18590679708360364,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,12,19,65,0.2923076923076923,0x1.2b52b52b52b53p-2,0.6569365772717831,-0.2762999348301879,9.600602787785887,0.1774646568614529,true,1.488528803187958e-13,2.1510571102112408e-16,1000,20,24,7.105644194726877e-15,2.9650438462422195e-15,5.714414002596807e-15,3.0035675858032807e-13,0.004,0.18541849813786446,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,13,19,60,0.31666666666666665,0x1.4444444444444p-2,0.6644623089073975,-0.27558233967647183,9.560619291369157,0.19345268325472081,true,9.330973751292458e-14,5.765966151911114e-16,1000,20,24,4.996003610813204e-16,0.0,4.930190325141863e-15,1.0786729451211747e-13,0.004,0.18489043128618765,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,14,133,390,0.34102564102564104,0x1.5d35d35d35d36p-2,0.6722559417807374,-0.2748000413220514,9.519297898191084,0.2096218741564787,true,1.3766783412163274e-13,5.593023969348752e-16,1000,20,24,3.909723326114827e-14,3.0531133177191805e-15,5.881301029635769e-15,4.0314404038998957e-13,0.004,0.18431922466055287,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,15,19,52,0.36538461538461536,0x1.7627627627627p-2,0.6803360618639894,-0.27394735443544105,9.476548383436658,0.22596860825951337,true,1.4528166567083884e-13,4.644914445067638e-16,1000,20,24,1.0658285595710818e-14,0.0,0.0,6.089854128524165e-14,0.004,0.18370110484959284,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,16,76,195,0.38974358974358975,0x1.8f18f18f18f19p-2,0.688723274751637,-0.27301789308972485,9.43227109713516,0.24248793515710443,true,3.1642252158590474e-13,4.718447854656915e-16,1000,20,24,3.705967028916239e-15,8.165990349887982e-15,1.1635645786055717e-14,2.374382670669392e-13,0.004,0.18303183315582372,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,17,323,780,0.41410256410256413,0x1.a80a80a80a80bp-2,0.6974405124335643,-0.2720044552652729,9.386355577462073,0.2591732868061167,true,3.2281345321980565e-14,1.942890293094024e-16,1000,20,24,7.136584070361083e-15,0.0,0.0,2.5547532089934795e-13,0.004,0.18230662889446148,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,18,57,130,0.43846153846153846,0x1.c0fc0fc0fc0fcp-2,0.7065134011051529,-0.27089888292107606,9.338678894447659,0.2760161197982859,true,5.1262977776534746e-14,3.3887102699122705e-16,1000,20,24,7.108895957933346e-14,1.217454592664719e-15,2.2541902238434278e-15,4.0644481005224033e-13,0.004,0.18152007646623958,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,19,361,780,0.46282051282051284,0x1.d9ed9ed9ed9eep-2,0.7159707052953924,-0.2696918912139552,9.289103657735192,0.293005468900934,true,7.886335448463395e-14,1.1188630228279524e-16,1000,20,24,2.1330444276616993e-14,1.9333506759164896e-15,8.427645867090657e-15,1.0620349583067688e-13,0.004,0.1806660119378075,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,20,19,39,0.48717948717948717,0x1.f2df2df2df2dfp-2,0.7258448682809657,-0.2683728583979737,9.237475601946452,0.3101273857955928,true,7.638463504030708e-14,3.469446951953614e-17,1000,20,24,3.834691684006085e-15,0.0,2.2315206618374916e-15,1.228195730876914e-13,0.004,0.17973738350219268,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,21,133,260,0.5115384615384615,0x1.05e85e85e85e8p-1,0.7361726751670579,-0.26692956510898375,9.183620635796274,0.3273642278362556,true,1.432729801113324e-13,2.396682302503803e-16,1000,20,24,4.263314238284327e-14,3.4989643425563487e-15,5.855045090355223e-15,2.1612001886094957e-13,0.004,0.17872607831141396,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,22,209,390,0.5358974358974359,0x1.1261261261261p-1,0.7469960739118038,-0.26534786778411784,9.127341203183082,0.34469374878672504,true,1.8823149553760347e-13,5.635475559608569e-16,1000,20,24,7.106294666405892e-15,0.0,0.0,7.589671688373882e-14,0.004,0.17762270554171922,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,23,437,780,0.5602564102564103,0x1.1ed9ed9ed9edap-1,0.7583632020905655,-0.26361128534824174,9.06841175126947,0.36208792505828225,true,3.376246448416291e-14,6.938893903907228e-18,1000,20,24,3.834691684006085e-15,0.0,0.0,8.638904963969657e-14,0.004,0.17641632181391992,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,24,38,65,0.5846153846153846,0x1.2b52b52b52b53p-1,0.7703296851018415,-0.2617004701936924,9.00657302469541,0.3795114241149218,true,1.4148702437024952e-13,6.938893903907228e-18,1000,20,24,7.209614281158059e-15,3.5007252708724317e-15,3.84752750796379e-15,2.5321974923370583e-13,0.004,0.17509407969564406,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,25,95,156,0.6089743589743589,0x1.37cb7cb7cb7cbp-1,0.782960297577925,-0.2595925225717483,8.94152479496364,0.39691958190216914,true,1.936249325903784e-14,1.5218182408308987e-16,1000,20,24,1.7805499213370518e-14,0.0,6.026220625845499e-15,1.6292688378744328e-13,0.004,0.17364077208437917,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,26,19,30,0.6333333333333333,0x1.4444444444444p-1,0.7963311184459041,-0.257260089678482,8.872916471134328,0.41425569597797673,true,1.9205253890469642e-14,0.0,1000,20,24,5.3324117046799574e-14,0.0,2.5989654674417885e-15,1.957654090251931e-13,0.004,0.17203823339203964,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,27,171,260,0.6576923076923077,0x1.50bd0bd0bd0bdp-1,0.8105323687588356,-0.25467016341208937,8.80033479166859,0.4314473480640566,true,6.661338147750939e-14,3.469446951953614e-17,1000,20,24,1.0672587275020413e-14,0.0,4.126162952233366e-15,7.28661624239715e-14,0.004,0.17026454026292626,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,28,133,195,0.6820512820512821,0x1.5d35d35d35d36p-1,0.8256722126095865,-0.25178244794636273,8.723287415752987,0.4484013226083994,true,1.0815031181424545e-13,1.1188630228279524e-16,1000,20,24,1.7763915335309635e-14,0.0,0.0,1.2420235225390645e-13,0.004,0.1682929260188492,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,29,551,780,0.7064102564102565,0x1.69ae9ae9ae9afp-1,0.8418819471211805,-0.24854709920511878,8.641180625113138,0.46499644863046974,true,1.7914448776055684e-13,2.482534153247273e-16,1000,20,24,5.3300071865606454e-14,0.0,4.096651502799618e-15,8.188600426433445e-15,0.004,0.1660902770029913,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,30,19,26,0.7307692307692307,0x1.7627627627627p-1,0.8593232476290266,-0.24490152344149108,8.553288349954373,0.48107329053220327,true,2.2575202474685027e-13,5.23691153334427e-16,1000,20,24,1.4238583238573986e-14,5.8621457832171254e-15,7.642063154778347e-15,1.8349864087890492e-13,0.004,0.16361500242320906,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,31,589,780,0.7551282051282051,0x1.82a02a02a02a0p-1,0.8781985444388477,-0.24076572404224825,8.45870803511249,0.4964189151499204,true,7.010001279492029e-14,5.558049685633556e-16,1000,20,24,3.756755865433588e-15,0.0,0.0,2.940241388821293e-13,0.004,0.16081393725066945,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,32,152,195,0.7794871794871795,0x1.8f18f18f18f19p-1,0.8987663384290493,-0.23603532959603693,8.356295850518656,0.5107436962038253,true,1.4281611407242687e-13,5.635475559608569e-16,1000,20,24,7.147801729532276e-15,0.0,3.457769959779852e-15,1.1545294589363857e-13,0.004,0.15761770034070105,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,33,209,260,0.8038461538461539,0x1.9b91b91b91b92p-1,0.9213646304959163,-0.2305707639612402,8.244568137555428,0.5236447069291327,true,1.1529226449755442e-13,2.2887833992611187e-16,1000,20,24,7.588599744428075e-15,0.0,0.0,5.192616463831522e-14,0.004,0.1539334817211329,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,34,323,390,0.8282051282051283,0x1.a80a80a80a80bp-1,0.9464483546344555,-0.22417967289568314,8.121544892480024,0.5345453860980092,true,1.1306846176205822e-13,3.6638411145107034e-16,1000,20,24,4.440892098500626e-15,0.0,7.264329320467945e-15,2.0564015877377615e-13,0.004,0.1496333355175335,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,35,133,156,0.8525641025641025,0x1.b483483483483p-1,0.9746524950951257,-0.21658682563333487,7.984487544160178,0.5425906118613203,true,4.560781591163247e-13,1.2118257228641695e-16,1000,20,24,2.3210034825575823e-14,1.1733224361304553e-14,1.6188354711851563e-14,3.8964317424551436e-13,0.004,0.14453412425992376,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,36,57,65,0.8769230769230769,0x1.c0fc0fc0fc0fcp-1,1.0069060856633787,-0.2073788914886743,7.82942859800704,0.5464512872988619,true,8.41197457416453e-14,2.9893669801409083e-16,1000,20,24,2.1365087578457337e-14,0.0,0.0,2.0495871730224915e-13,0.004,0.13836071536695455,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,37,703,780,0.9012820512820513,0x1.cd74d74d74d75p-1,1.0446577656872582,-0.19589344588005875,7.650247961210046,0.5439257973359323,true,1.0944276521648111e-13,2.220446049250313e-16,1000,20,24,4.1317602818954125e-15,0.0,0.0,1.7297830538837226e-13,0.004,0.13067200306967675,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,38,361,390,0.9256410256410257,0x1.d9ed9ed9ed9eep-1,1.0903828198893997,-0.18096551219495294,7.4366136355451475,0.5310168725494172,true,7.549516567451064e-15,7.747050528553898e-16,1000,20,24,3.3306690738754696e-16,1.1866928732135989e-15,6.52887603444374e-15,5.88049409645387e-14,0.004,0.12069197637333037,,,,
-2,3,3,1,schwarzschild-overtone-continuation,ell23-uniform-40,39,19,20,0.95,0x1.e666666666666p-1,1.1489678767919707,-0.16022431930248504,7.16840955673918,0.49933434595481696,true,9.326824978039635e-14,2.706168622523819e-16,1000,20,24,1.443844936813841e-14,0.0,3.4367634720675847e-15,1.0445163251205268e-13,0.004,0.10684102304156068,KerrQNMEFs-2/l3/s-2l3m3n1.dat,951,4.609849347469911e-15,2.654390945898353e-14
-2,3,3,1,schwarzschild-overtone-continuation,ell23-supplemental-high,40,97,100,0.97,0x1.f0a3d70a3d70ap-1,1.214905660453833,-0.1347386272102513,6.8740698926306685,0.4443257892444821,true,3.0053948493022833e-13,3.091508911360544e-16,1000,20,24,1.2434993501203062e-14,0.0,0.0,3.373050498445952e-13,0.004,0.08983582375554,KerrQNMEFs-2/l3/s-2l3m3n1.dat,971,1.5151595604785607e-15,4.8013134726174106e-15
-2,3,3,1,schwarzschild-overtone-continuation,ell23-supplemental-high,41,49,50,0.98,0x1.f5c28f5c28f5cp-1,1.259883602012992,-0.11607649949695156,6.677927248094829,0.39564552831967603,true,1.878686322293309e-13,5.489296647672956e-16,1000,20,24,1.244688259020789e-14,3.424890702824027e-15,5.060371244638789e-15,4.559991824132227e-13,0.004,0.07738917166028143,KerrQNMEFs-2/l3/s-2l3m3n1.dat,1071,1.2738115944464654e-15,5.773159728050814e-15
